,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12,NMF_13,NMF_14,NMF_15,NMF_16,NMF_17,NMF_18
AC061708.1,0.0,0.0,0.11924170912482121,0.006104406274843954,0.0,0.0013934504502872659,0.0,0.0,0.0,0.13523767952305407,0.00394051315564183,0.0,6.0537178605896884e-05,0.0,0.0,0.0,0.0,0.0010438076634785606,0.14227530048082054
KCNMB2-AS1,0.13595103915828938,0.1323581227608518,0.0,0.07943989408313255,0.0,0.10863222032624796,0.1158710983538392,0.0,0.09622457540584406,0.0,0.0,0.11652197585515604,0.06141846953136561,0.0,0.0,0.0,0.2432496423275628,0.0,0.0
AC108734.4,0.0,0.0,0.0005539441894009611,0.0025981243233653448,0.0,0.0,0.0,0.0,2.3926595484343524e-05,0.007962615832906698,0.0,0.0,0.0020221104516961372,0.0,0.0014179702256514684,0.0,0.0,0.0,0.0
AC068308.1,0.0031314142243497175,0.012407770875005945,0.01083313646810094,0.016306195000935712,0.0,0.0,0.022320487517676103,0.0,0.0,0.1173302718253433,0.0,0.0,0.030245906423340796,0.0,0.0,0.0,0.0,0.0,0.003822913146152416
HRG,0.0,5.284256847338486e-05,0.0,0.00022962724197290232,0.0,0.00038732860834745123,7.77112078444468e-05,0.00012065369197570732,0.00013950306009187196,0.0003097357524411954,0.00015071734590352238,0.00010008024038212746,1.8630470854784002e-05,0.0,0.0,0.0,9.73022638247733e-05,4.6783687105605156e-05,1.984328539469024e-06
UBXN7-AS1,0.00018344861527389914,2.4790453861109582e-05,7.318236258324387e-05,0.00028382035070353035,0.0,7.207859488537303e-05,7.450863976560819e-06,0.0,0.00047775412481438874,0.0011744587926610136,2.9206941465827167e-05,0.0,0.000166351242111708,0.0,0.0,0.0,0.00021951627986478925,0.0,1.7818114739022927e-05
AC106045.1,3.724237049250565e-06,0.0,3.0464960442498707e-05,0.0001883279076492973,0.0,0.0,0.00011391601043346433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.197565013058645e-05,0.0,0.0
LINC01097,0.0,3.249840393150501e-05,1.3054176879250527e-05,0.00011310640810188534,0.0,0.0,0.0,0.0,0.0,0.0,4.771672177761563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7064502313068358e-05
AC024132.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5030776614596305e-05,5.0170788175350516e-05,0.0,2.762132261243027e-05,4.225162431776477e-06,0.00017494012928456588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093791.2,0.0,0.0008175388923432535,0.029909652201524462,0.0,0.0,0.0,0.0,0.0,0.0,0.1258304654939828,0.0010927080830250813,0.0,0.0,0.0,0.000950435075379588,0.0,0.004112952301687584,0.0,0.0
AC116611.1,2.226179320301356e-06,0.0,0.004201281410650753,0.0006829811257492777,0.0,0.000512417936284061,3.809484894350072e-06,0.0,0.0,0.023706390714971486,0.00039599059720493696,0.00040658937159682336,0.0,0.0,0.0,0.0,0.00040180398048836677,0.00014118140872762747,0.002901367691874778
TLR6,0.0012941043498696549,0.0,0.0,0.00389128630343256,0.0,0.0,0.0,0.0,0.045895849884798605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHOX2B,0.0,0.0,1.0318035020058336e-05,8.221428846510857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9228682636299266e-05
SHISA3,0.0,0.0,0.0,0.0002300317320570228,0.0,0.0,0.0,1.593561509366371e-05,0.0,0.0,0.0,0.0004932873744546973,0.0,0.0,0.004613563482419453,0.0,0.0,0.0,0.0
AC114757.1,0.0003839605112160213,0.0,0.0,0.007308693565421402,0.0,0.0,0.0,0.0020494913629291772,0.0,0.0,0.0,0.0,0.0,0.0,0.057374017359819604,0.0,0.0025180986588185126,0.0,0.0
LINC02358,7.234063816186775e-05,9.467654079597685e-06,1.5842198881204904e-06,7.824908173077386e-05,0.0,0.0,0.0013784393704668872,0.0,0.00012453830239805722,0.0,1.9516787052628478e-05,0.0,0.0,0.0,0.00019000232285447142,0.0,0.0,0.0,0.0002233150596641389
AC110809.1,0.0,9.451996913872517e-05,0.007219743218716308,0.0,0.0,0.00039913048799418053,0.00039467405675450173,0.0,0.00014424668037423864,0.0,0.0002582492765838885,0.00012501700632465589,6.682615173101499e-05,0.0,0.0,0.0,0.000446089465381739,0.0,0.0
UGT2B10,2.5693270564057066e-05,0.0,0.0,2.8274115566065314e-05,0.0,0.0,7.178209058499054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010962729360014101,0.0,0.0
HTN3,0.0,0.0,0.0,0.0,0.0,1.6137131040681831e-07,6.32741435355774e-05,2.9172509679319706e-05,0.00013642375562843118,0.0,0.0,3.0976552769473225e-06,0.0,0.0,0.0,0.0,9.587012525277312e-05,0.0,0.0
UMLILO,0.0,0.0,0.0,0.00013593748362652938,0.0,0.0,0.0,1.7457116076825813e-05,0.0,0.0,0.00018519177031271652,0.00011464727809401279,0.0,0.0,0.0,0.0,0.0,2.2028092244282768e-07,0.0
CXCL9,4.784394961009689e-05,0.0,0.0,7.544551890897557e-05,0.0,0.0,0.0,0.0,6.846510589203276e-05,0.0,4.403992569754427e-06,4.5079520667310746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10,0.0,0.0,0.0,0.0,0.0,2.583341953328468e-05,0.0,0.00010324473115574789,0.00018108671198321214,0.0,0.0,0.0,1.4478973895454857e-05,0.0,0.0005558652998688262,0.0,0.0,0.0,0.0
LINC02469,0.0,0.0,0.0,2.5810147857475705e-05,0.0,0.00011946230021174292,4.229178637313707e-05,0.0,0.0,0.0,0.00011621634408717263,0.0,0.0,0.0,0.0,0.0,2.3198635691299334e-05,0.0,0.0
AC105460.1,0.0,0.0,0.0,4.6535682734381915e-05,0.0,0.0,1.8975405506086257e-05,0.0,0.00012427429296929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350265962120732e-07,7.7159141010333e-06,0.0
LEF1-AS1,0.0,0.0,0.0,0.0014291394703057037,0.0,0.0,0.00027163475039569885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014321698798161432,0.0,0.0,0.0,0.0
PANCR,0.0,0.0,4.410037179660359e-05,0.00014717605036377622,0.0,0.0,0.0,3.233913516435131e-05,0.0,0.0,0.00011073187078752726,0.0,1.5330123666219267e-05,0.0,8.431328459227838e-06,0.0,6.004544931081487e-05,1.1522575949748928e-05,0.0
PITX2,3.4821929037908e-05,3.273700313304104e-07,0.0,3.5614597800975776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5914368375651e-05,1.1907390559567627e-05,0.0,0.0,0.0,2.2271484361932718e-05,0.0,4.3440515429480446e-05
AC083795.2,1.580604422220365e-05,0.0,0.0,0.00026932331652211144,0.0,0.0,7.30516360248454e-05,6.288533414362331e-05,0.0,0.0,1.7175217925208265e-05,0.0,8.706228860463604e-07,0.0,0.0,0.0,6.245307417293058e-05,6.408988270846716e-06,2.182975622528835e-05
AC093879.2,5.015102393469e-05,0.0,9.835337269608388e-06,7.535166433404793e-05,0.0,0.00011036701105737212,0.00011688666521343596,0.0,0.0,8.612426072061104e-05,3.65932298243777e-05,0.0,3.77795366661048e-06,0.0,0.0,0.0,0.0,0.0,0.0
AC106892.1,0.0,0.0,0.0,0.0001058884928281245,0.0,0.0,0.00046200706577177584,0.0,0.0,0.0,0.0,0.0,8.875681274505453e-06,0.0,0.0,0.0,0.0,0.0,0.0
AC093765.2,0.0663930899837291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032851064761851797,0.0,0.0
AC073475.1,0.045611666828642074,0.05964910555777708,0.043419151843327175,0.155703463067411,0.0,0.18864327730197314,0.02065887208123267,0.0,0.008273090729128095,0.1737867407501872,0.0387399862064228,0.004688878250557838,0.08214287661027687,0.0,0.0,0.0,0.06215099369501518,0.010287396635376648,0.0
AC097528.1,0.0,0.00017617474561988666,0.0,0.009863866507113173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500813768413256,0.0,0.0,0.010955121530791928,0.0
LINC00613,0.0,0.00018259649338200077,0.0,0.0002155757478838636,0.0,0.0,0.000808025021003057,0.0,0.0,0.0,0.00015684913814416367,9.52211388209621e-05,0.0,0.0,0.0,0.0,0.00017232262104213377,7.649264177431942e-05,0.0
AC131956.1,0.0,1.566035193585664e-06,3.683439620231801e-06,0.0,0.0,5.776649770903723e-06,0.0,0.0,0.0,0.0001709292390603051,0.0,0.0,0.0,0.0,3.5411348776975444e-05,0.0,1.6201695105151308e-05,4.3177088000907044e-06,7.766266811233906e-05
AC109927.2,6.599561124191607e-05,0.0,5.781204950012974e-05,0.0,0.0,0.0,2.1451001636126827e-05,0.0,0.0,0.00019744179060532898,2.161082974344274e-05,4.2720608805988835e-05,1.4081563577655551e-05,0.0,0.0,0.0,5.564381108271682e-05,0.0,0.0002969872308051906
LINC02430,7.721773449628567e-05,7.646753831346064e-06,5.746440742470974e-05,5.696886627872035e-05,0.0,0.00017627757620740662,5.849816367006138e-06,0.0,3.582128750427344e-05,0.0,1.9169027567911182e-05,0.0,4.165399488777581e-05,0.0,0.0,0.0,3.799904644780103e-05,0.0,0.0
AC106865.2,0.0,0.0,0.0,0.0012137595618239771,0.0,0.0,0.0,0.0,0.046665229950445676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096736.3,0.0,0.0,5.314403656369969e-06,6.907111690406633e-05,0.0,1.1301955668699216e-05,2.2868986912949765e-05,0.0,0.0,6.388509049298919e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.2110117293547035e-05,0.0,0.0
AC098679.6,0.0,0.0,0.0,0.0007572819718034704,0.0,0.0,0.0,0.0,0.01365350035774,0.0,0.0,0.0,0.0006452618589695583,0.0,0.0,0.0,0.0,0.0,0.0
AC098679.5,0.0,0.0,0.07527781186979661,0.0,0.0,0.0,0.0,0.0,0.0,0.39203277995464514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18870492137424213
LINC02382,0.0,0.0,0.0,0.0,0.0,0.0,3.100299482117677e-06,0.0,0.0,0.0,0.0,0.0,2.0554190793032083e-05,0.0,0.0,0.0,0.0,0.0,0.0
LINC02504,0.0,1.8126016991310959e-06,0.0,0.0001287814888367957,0.0,0.00017261816076378768,7.462618168943058e-05,2.1654351061214275e-05,0.00011797979446281764,0.0,2.7118575874335065e-05,7.766342243715923e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC097518.2,0.0,0.0,0.0,0.015241910543433474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06215079117176876,0.0,0.0,0.0,0.0,0.0,0.0
F11-AS1,0.0,0.0017321114234483362,0.0,0.03736260053571747,0.0,0.07242189942292065,0.0,0.0,0.0,0.0,0.026875990398048943,0.0,0.06031783443836826,0.0,0.0,0.0,0.0,0.0,0.0
LINC02374,0.0,0.0,0.0,5.6425426722011455e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.9093479584263082e-06,0.00012808874320711355,0.0,0.0,0.0,0.0,0.0,5.22552234703977e-06,0.0
AC112176.1,0.0,0.0,0.0,1.534163271724745e-05,0.0,6.825178676171244e-05,0.0,7.56460867768276e-06,0.0,0.00011113665298056782,0.0,0.0,0.0,0.0,1.0112855917536828e-06,0.0,0.0,0.0,1.6941026548043138e-05
AC010451.2,0.0,0.0,0.0,0.00015638673148227143,0.0,0.0,6.034503889789937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9094458264591805e-06,0.0,0.0
AC091889.1,0.0,7.368129922760981e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0006790839916388156,0.0,0.00018993607032859682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416198891927423e-06
AC091912.3,0.0,0.008301561230156778,0.041851005525868304,0.009080563293664292,0.0,0.0,0.03597710208518074,0.0,0.0,0.07143700878256505,0.0006696360220682204,0.0019915384216001616,0.004822973175348284,0.0,0.0,0.0,3.8205753558789727e-05,0.0,0.012879330344181452
AC113370.1,0.0,0.0,0.03567097705635584,0.004221915520421005,0.0,0.0,0.0,0.0,0.009761469690009869,0.2107916701462403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925719817118076
AC008825.1,0.000642311327512418,0.0,0.0,0.006288895679402514,0.0,0.0010130593887144076,0.0032020923822495048,0.0,0.0006538199089292653,0.0,4.865517798153941e-05,0.0007992714492099003,4.167125130398353e-05,0.0,9.114124490602631e-05,0.0,0.0030077304778304103,0.0,0.0
LINC02109,0.0,2.4741852369154577e-06,0.00021031614768574132,0.0035997685366547885,0.0,0.0018260609316227165,0.0007165020526189615,0.00048186816823814373,0.0009833083077327239,0.0,0.0006327796980527966,0.0,0.0,0.0,0.002488625858424031,0.0,0.0011259448265482134,0.00022245925071567196,0.0
AC099517.1,0.0,0.0,0.0,0.006846831323339689,0.0,0.0,0.0,0.0,0.0,0.0,0.08843881062044341,0.0,0.0,0.0,0.0,0.0,0.0,0.046418952173299624,0.0
LINC02160,0.0,9.316396267190858e-05,4.415974862855257e-05,0.00044137785321954234,0.0,0.00012806647138073734,8.511367972666797e-05,0.00019918440472919028,7.671570839732435e-05,0.0,8.915401804422492e-05,9.79309778357761e-05,9.347167115256595e-06,0.0,0.0,0.0,0.0001721789561132448,7.6100701690742466e-06,0.0
AC114277.1,0.0,0.0,0.0,0.0,0.0,8.066035186765679e-05,0.0,0.0,0.0,0.0,0.0,3.9951177591281e-05,3.305773248870305e-05,0.0,0.00015892329891518684,0.0,0.0,7.188829729036445e-05,2.9457940240540576e-05
GDNF-AS1,0.0,0.042797610616257455,0.0,0.010994432745119216,0.0,0.0,0.0024589180644836103,0.0,0.0,0.3542421164317132,0.0,0.008623918768089654,0.0,0.0,0.0,0.0,0.0,0.0077529041619731655,0.008119441439485073
OSMR-AS1,0.0,0.02314830672486699,0.0,0.01395357361127104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030988959848955337,0.0,0.027810335188288158,0.0,0.0,0.0,0.002046478681116518
AC008945.2,0.0,0.008949657924605834,0.035790048366803384,0.007720586416987369,0.0,0.0,0.002132551693730561,0.0024078910961637277,0.0,0.06575709891842234,0.0,0.0,0.0004779590650586916,0.0,0.0,0.0,0.0,0.0,0.03334172400999319
AC022433.1,0.0002129800521885131,0.00016411834004424546,0.00024197755574872494,0.000985103151498407,0.0,0.0003642955769918444,1.3583910370622836e-06,0.00034484609406963153,0.0001317877437399701,0.00113264100728415,0.0,0.00023115096665975653,0.0,0.0,3.418863341949725e-05,0.0,0.0001960304204596507,0.00011169227805405477,0.0
GZMK,0.0,0.0,0.0,4.663257389482613e-06,0.0,0.0,3.1061494650670663e-05,4.7812150120613086e-05,0.0,0.00013093872420317842,1.7727980757944813e-05,5.44328336667393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf64,0.0,0.08755859389672094,0.20599402196595037,0.0,0.0,0.0,0.0,0.0,0.0,1.0346980859596673,0.0,0.0,0.005915809071945894,0.0,0.0,0.0,0.0,0.0,0.044933209049486236
CD180,0.0,0.0,0.0,0.0010817797667539279,0.0,0.0,0.0,0.0,0.006451311431121546,0.0,0.0,0.0,3.4711800008984406e-05,0.0,0.0,0.0,0.0,0.0,0.0
AC008972.1,1.0354848657114641e-05,1.637879564220426e-05,0.0,2.7243820485662742e-05,0.0,8.373867970676509e-05,2.4997440853766786e-05,0.0,0.0001393608629118172,0.0,0.0,3.88218968449965e-06,6.7141828884710365e-06,0.0,0.0,0.0,0.00012357216044389362,1.6400020792579964e-05,0.0
AC114971.1,0.00035996082275992734,0.04936772568963361,0.0,0.09361067780453536,0.0,0.05911339121525788,0.0813791959571723,0.0,0.0,0.1943250382653322,0.006958727811500422,0.0,0.10561872517614461,0.0,0.0,0.0,0.0,0.0,0.016171398035243815
AC091917.2,0.0,0.0,3.7378419866762486e-05,4.626939546870466e-05,0.0,0.0,0.0,0.0,7.28442329417363e-06,0.0,0.0,0.0,7.586673871210467e-05,0.0,0.0,0.0,0.0,0.0,0.0
AC016556.1,0.0,6.123668273498828e-05,0.0001067356216490901,4.990463759134076e-05,0.0,0.0,0.0,0.0,0.0,0.0009648322742827848,0.0,0.0,0.0,0.0,0.0,0.0,5.015728898385911e-05,0.0,0.00030361918215803283
AC116362.1,0.011465742190739854,0.0,0.04255312709203204,0.021484067957916828,0.0,0.004470365909710927,0.0380392001676876,0.0,0.0,0.027486377558901615,0.01570535799424302,0.002374064697095409,0.0011081251831128172,0.0,0.0,0.0,0.003425776571130837,0.0,0.1782682547134886
AC011416.4,0.0,0.014616015661253793,0.0304078905630724,0.0,0.0,0.0,0.0,0.0,0.0,0.10853451639376459,0.020879997638208747,0.0,0.014500586002007496,0.0,0.0,0.0,0.0,0.0,0.07383551932375199
AC034228.2,0.0,0.0,0.0,0.0003225688616419807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016004110600510436,0.0,0.0,0.0,0.0,0.0,2.5322897940727456e-05,0.0
AC010378.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011203310781607244,0.024354668042821374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC113361.1,0.0,1.783781939441619e-05,0.00016116312230564077,8.002822002376897e-05,0.0,2.7233353828405433e-05,0.0,3.99322466130926e-05,0.0,0.0005969920773978058,7.433139927258071e-05,6.324722726715797e-05,6.686343633207126e-07,0.0,0.0,0.0,0.0006661129722136049,0.0,4.7435909558157194e-05
AC116312.1,0.0,0.0,0.0,3.5991126315527694e-05,0.0,0.0,0.0,2.8865187287721877e-05,0.00028354451632579163,3.9382845024587335e-05,0.0,0.0,9.354975158644803e-05,0.0,0.0,0.0,0.0,0.0,2.7532700096127907e-05
SH3TC2-DT,0.0,0.0,0.21962229881398493,0.0,0.0,0.0,0.0,0.0,0.0,0.43389038860559215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17B,0.00018253710219086954,0.0,1.330404859913664e-05,0.00023218094558913612,0.0,0.00018658311128512726,0.00021844697849016556,0.0002098003156436706,0.0002305637020825194,0.0,0.00011247939373769565,0.00017916735803495017,0.0,0.0,0.0009263787946391719,0.0,9.651496448117822e-05,3.613121270257452e-05,0.0
AC008571.2,0.0,0.0,0.5731949990025632,0.017477664316217986,0.0,0.01390181923422454,0.021692272699459288,0.0,0.0,0.9919465488394219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7260496973303705
AC008703.1,0.0,0.0,0.0,0.00018081925408189417,0.0,0.00018903897664329116,0.0011310439823894317,8.259633288490582e-05,0.002217535341306207,0.0,0.0002125259420216774,0.0,0.0,0.0,0.0,0.0,5.194392950846044e-05,0.0,0.0
LINC02159,0.0,0.0,0.0,5.1968708549257635e-06,0.0,0.0,0.0002118353075072142,0.0,0.0,0.0,3.2821465465664686e-05,1.592858898993091e-06,0.0,0.0,0.0,0.0,3.367627783569333e-06,0.0,9.491279557034776e-06
LINC01187,0.0,0.0,4.433638397725923e-05,0.0,0.0,0.0,0.0,1.465855337787019e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.470267295026941e-05,0.0,0.0
AC022217.2,0.00021709646136192402,7.11386019722101e-05,4.5546208964798916e-06,0.0002908102586796004,0.0,0.0001653391243423026,0.0,5.1747464286518544e-05,7.766461300239354e-05,0.00023386490066801743,0.0001512786575769248,8.927992069131886e-05,2.2345631760941037e-05,0.0,0.0,0.0,0.0002629075451472237,3.117751631923047e-05,0.0
SLC34A1,3.7663384299197596e-05,1.4775933693192374e-05,0.0,0.0003559839284528859,0.0,0.00019603946628804128,7.874030270898625e-05,0.0,0.00010929183910686347,0.0,0.0,2.968790340150698e-05,1.763253835157012e-05,0.0,0.0,0.0,7.46291780842731e-05,1.856884006352434e-05,0.0
AL512308.1,0.0,0.08696326774393624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057888763311684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002118551762100559
AL033523.1,0.0,0.003945352538908775,0.7142845810559919,0.0,0.0,0.0,0.001291589200040143,0.0,0.0,0.8045726494812291,0.0,0.0,0.0,0.0,0.024621031765855256,0.0,0.0,0.0,0.013977404985156776
AL139039.3,0.0,0.0,0.0,3.644715744331458e-05,0.0,5.9322504720150005e-05,7.131480639895304e-05,0.0,0.00013736195879770571,6.029242851006891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4D,0.0,6.46377880711129e-05,3.059796756916126e-05,0.0010481365556451214,0.0,8.826884088429637e-05,0.0005611385185354235,7.337078625708183e-05,0.0001497894560608095,0.00015801501866320535,0.00018287783029794923,0.0,4.117587254285942e-05,0.0,0.0,0.0,0.0003532674884790967,3.1630974016398284e-06,2.493004681519245e-05
HIST1H2AD,0.0,3.917560320540416e-05,0.00022698563774642056,8.903463605896823e-05,0.0,0.0,0.00030898486970295976,0.0,0.0015212252322862223,0.0,0.0,0.00012777062342290814,0.0,0.0,0.0001828846202917818,0.0,5.4784570872800376e-05,0.0,5.1802010299248145e-05
HIST1H2AI,1.822183952357798e-05,0.0,0.0,0.0,0.0,1.9895348407187966e-05,0.0,2.2222668755192783e-06,0.0003034127753060805,3.893063621005895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H1B,0.0,0.0,1.5478112270777215e-05,0.00023513894043628787,0.0,0.0,2.4576474405349944e-05,0.0,0.000618989066216771,0.0,0.0,0.0,0.0,0.0,5.8578439364373355e-05,0.0,0.0,0.0,0.0
HIST1H4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26902074397484e-06,0.00021524254313920636,0.0,0.0,0.0,1.7461565271243463e-05,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H3J,0.0002191796850080847,4.187368430159287e-07,0.0001729441137960664,0.0003688717977271393,0.0,0.00021014848397270366,7.935755185080729e-05,0.0,0.00022038882766330756,0.0,2.220129196957339e-05,0.0004015943601117618,2.909242943568018e-05,0.0,0.0,0.0,0.0,2.6113683199545462e-05,0.0
Z98745.1,7.979971057872035e-05,0.0,0.0,0.00035506393199027296,0.0,0.00020636890476954155,0.0004332248570611805,2.3507948054864652e-05,0.00013827773515919802,0.0,0.0,1.3574452920572558e-05,9.68374562988307e-05,0.0,0.0,0.0,0.0004743800404268646,7.389118461735683e-05,0.0
HLA-E,0.0,0.0,0.0,0.011397179661677073,0.0,0.0,0.0,0.0,0.05402425790925306,0.0,0.0,0.0,0.0030734431289089455,0.0,0.09732187029229519,0.0,0.0,0.0,0.0
HLA-B,0.0,0.005043173596527144,0.0,0.022475570112857036,0.0,0.0,0.0025716194750745915,0.0,0.036895611411407674,0.0,0.0,0.0,0.0003462350517752511,0.0,0.06455803614753512,0.0,0.0,0.0,0.0
TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009352587334948189,0.0,3.065809696440114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4A,9.577602935618651e-06,4.092327265284562e-05,1.4648625653286347e-05,0.00026821255097166184,0.0,7.600785604060493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00015917719570764487,0.0,0.0001588550098066363,0.0,0.0,4.145453731010965e-05,0.0
HLA-DRA,0.0,0.0,0.0,0.002796644677862383,0.0,0.0,0.0,0.0,0.059607250539148136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB5,0.0,0.0,0.0,0.0009976891384907045,0.0,0.0,0.0,0.0,0.020649559681121483,0.0,0.0,0.0,0.0,0.0,0.0011904819915381079,0.0,0.0,0.0,0.0
HLA-DRB1,0.0,0.0,0.0,0.00572301525244163,0.0,0.0,0.0,0.0,0.06264414656443205,0.0,0.0,0.0,0.0,0.0,0.0012275894573612566,0.0,0.0,0.0,0.0
HLA-DQA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02481282996598022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQB1,0.0,0.0,0.0,0.0025932231660588103,0.0,0.001148478336254457,0.0,0.0,0.024509851097310888,0.0,0.0005276017961639058,0.0,0.0,0.0,0.002159772034134133,0.0,0.001535169687146513,0.0,0.0
HLA-DQB1-AS1,0.0,0.0,0.0,9.604432237094613e-05,0.0,0.0,0.0,0.0,0.0,8.973965421498794e-05,9.192746756354658e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DMB,0.0,0.0,0.0,0.0008816115402300183,0.0,0.0,0.0,0.0,0.03220417199387469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPA1,0.0,0.0,0.0,0.003349654619938992,0.0,0.0,0.0012660378279136329,0.0,0.03805259453431796,0.0,0.00012723620663186147,0.0,0.0,0.0,0.0002959254229593733,0.0,0.0,0.0,0.0
HLA-DPB1,0.0,0.00016885095033301208,0.0,0.006156177716510056,0.0,0.00029217764003414414,0.0029939231501921308,0.0,0.03676378784965404,0.0,0.0024158990986428747,0.0,0.0,0.0,0.0002843350267654626,0.0,0.0007280655944810938,0.0,0.0
AL122034.1,0.0,0.0,6.160753099458803e-05,8.602143242705913e-06,0.0,4.938055866961914e-05,0.0,0.0,0.0,0.0007145984311961894,7.05609967576748e-06,0.0,0.0,0.0,1.4240657905650656e-05,0.0,2.2569251621320283e-05,8.827391981221923e-06,0.0
MEP1A,0.0,0.0,0.0,0.0006478325354375568,0.0,0.0,1.3354090869530268e-05,0.00012084090718194328,0.005119301377963341,0.0,0.0,0.0,2.3679021639468593e-05,0.0,0.0,0.0,9.149555269354545e-05,5.16381073667093e-05,0.0
AL353138.1,0.004535398157250269,0.00010769207618005849,0.0,0.006110664693047129,0.0,0.0010999468538828703,0.007044941925708374,0.0,0.05043355752697709,0.0,0.001451249173461087,0.0,0.0,0.0,0.01965599838493108,0.0,0.0,0.0,0.0
DEFB133,0.0,0.0,3.222046856398563e-05,0.0,0.0,6.988260778068439e-05,0.0,0.0,0.0,1.467660712666679e-05,3.588953954696217e-06,3.962004346942964e-06,0.0,0.0,0.0,0.0,0.0,3.9406805362930743e-07,0.0
GCM1,6.620016983530718e-05,0.0,0.0002333785601256303,0.00032201954648151455,0.0,0.0002768574196206831,3.044400115933849e-05,0.0,7.33260855153742e-05,0.00025961878312432784,6.429268930824358e-05,0.0,2.7927327123769755e-05,0.0,3.436458726548422e-05,0.0,0.00013560204982970885,1.0264516784922588e-05,0.00028692108280652735
AL606923.2,0.00014881833904087488,0.0,0.01537667003639131,0.005958749009862983,0.0,0.031070206390831155,0.0,0.0,0.0015879776633732192,0.0,0.003968236412365499,0.0,0.009810260037815537,0.0,0.0,0.0,0.0002851247425698767,0.0,0.0
AL589935.3,4.9867899304199016e-05,1.9129867610462918e-05,0.00012812050567108483,0.0,0.0,0.0,0.0,0.00028290078020758787,0.0,0.0,0.0,0.0,0.0008658841680506825,0.0,0.0,0.0,0.0,0.00011121967891157894,0.0
AL603910.1,1.3894062578618415e-05,1.448064280516621e-05,0.0,4.593517908636947e-05,0.0,3.1767297648661378e-06,4.0353679653046765e-05,7.171322867752931e-05,0.00010844704767305797,0.00012311713348108345,1.0745273033424728e-05,0.0,6.105006973036052e-06,0.0,0.0,0.0,4.049717193234298e-05,2.639968117547209e-05,4.3177521338014476e-05
